170,9,-171,19
170,13,-179,67
170,49,-173,7
170,77,-177,9
170,53,-193,41
170,11,-175,47
171,43,-86,1
171,53,-102,15
171,26,-88,5
171,73,-90,3
171,5,-88,26
171,15,-102,53
171,83,-96,6
171,10,-88,13
171,17,-98,35
171,65,-88,2
171,35,-98,17
171,13,-88,10
171,1,-170,1
171,15,-174,23
171,20,-196,119
171,12,-180,73
171,119,-196,20
171,23,-174,15
171,115,-174,3
171,5,-174,69
171,19,-186,75
171,4,-172,43
171,75,-186,19
171,69,-174,5
171,24,-192,83
171,13,-176,40
171,35,-196,68
171,155,-184,8
171,68,-196,35
171,40,-176,13
171,8,-176,65
171,41,-178,17
171,31,-184,40
171,151,-182,7
171,40,-184,31
171,17,-178,41
172,13,-15,1
172,1,-171,1
172,109,-213,37
172,43,-185,29
172,73,-203,41
172,29,-185,43
172,37,-213,109
173,1,-172,1
173,22,-186,57
173,121,-210,30
173,57,-186,22
173,58,-174,3
173,66,-186,19
173,163,-190,10
173,19,-186,66
173,141,-180,5
173,38,-186,33
173,6,-174,29
173,33,-186,38
173,15,-180,47
173,114,-186,11
173,87,-174,2
173,11,-186,114
174,9,-13,1
174,7,-35,1
174,11,-41,11
174,39,-59,1
174,3,-59,13
174,11,-61,9
174,7,-63,23
174,9,-61,11
174,13,-59,3
174,1,-173,1
174,43,-185,25
174,81,-195,25
174,7,-175,25
174,25,-195,81
174,25,-185,43
174,23,-179,23
174,81,-183,11
174,13,-177,27
174,161,-189,9
174,27,-177,13
174,11,-183,81
175,14,-23,1
175,2,-23,7
175,7,-23,2
175,11,-44,1
175,8,-46,7
175,7,-46,8
175,44,-88,1
175,28,-104,29
175,19,-90,7
175,4,-88,11
175,7,-90,19
175,29,-104,28
175,1,-174,1
175,29,-198,77
175,76,-180,7
175,11,-176,16
175,7,-180,76
175,77,-198,29
175,103,-192,16
175,28,-180,19
175,31,-182,23
175,133,-180,4
175,23,-182,31
175,19,-180,28
176,1,-175,1
176,71,-179,5
176,51,-189,25
176,17,-185,53
176,15,-189,85
176,59,-177,3
176,85,-189,15
176,53,-185,17
176,25,-189,51
176,5,-179,71
177,1,-176,1
177,17,-180,21
177,34,-194,49
177,89,-178,2
177,49,-194,34
177,21,-180,17
177,119,-180,3
177,51,-180,7
177,14,-194,119
177,151,-186,6
177,119,-194,14
177,7,-180,51
178,29,-37,1
178,1,-177,1
178,67,-195,25
178,25,-185,29
178,157,-189,7
178,29,-185,25
178,25,-195,67
179,9,-16,1
179,3,-16,3
179,5,-30,1
179,3,-32,12
179,9,-32,4
179,12,-32,3
179,34,-46,1
179,26,-50,5
179,2,-46,17
179,10,-50,13
179,20,-60,1
179,27,-62,3
179,9,-62,9
179,3,-62,27
179,4,-60,5
179,23,-68,12
179,19,-66,11
179,12,-68,23
179,45,-90,1
179,40,-100,13
179,81,-96,4
179,13,-100,40
179,55,-110,19
179,8,-92,17
179,5,-90,9
179,17,-92,8
179,1,-178,1
179,13,-190,85
179,81,-192,16
179,85,-190,13
179,55,-220,76
179,115,-210,27
179,20,-180,9
179,27,-210,115
179,171,-198,11
179,108,-204,23
179,45,-180,4
179,23,-204,108
179,5,-180,36
179,17,-184,32
179,19,-182,19
179,32,-184,17
180,1,-179,1
180,123,-201,17
180,33,-183,11
180,51,-201,41
180,121,-183,3
180,41,-201,51
180,11,-183,33
180,17,-201,123
181,1,-180,1
181,73,-184,5
181,25,-186,22
181,11,-186,50
181,55,-186,10
181,91,-182,2
181,10,-186,55
181,50,-186,11
181,22,-186,25
181,5,-184,73
181,26,-182,7
181,35,-196,43
181,19,-208,143
181,74,-198,23
181,115,-216,31
181,13,-182,14
181,31,-216,115
181,23,-198,74
181,143,-208,19
181,43,-196,35
182,1,-181,1
182,79,-187,7
182,19,-189,39
182,59,-199,29
182,13,-189,57
182,89,-197,17
182,61,-183,3
182,17,-197,89
182,57,-189,13
182,29,-199,59
182,39,-189,19
182,7,-187,79
183,26,-32,1
183,13,-32,2
183,41,-62,1
183,59,-68,4
183,47,-72,8
183,13,-64,8
183,46,-92,1
183,26,-96,9
183,86,-100,5
183,9,-96,26
183,2,-92,23
183,13,-96,18
183,10,-100,43
183,18,-96,13
183,1,-182,1
183,41,-186,9
183,169,-198,9
183,9,-186,41
183,139,-188,4
183,59,-204,36
183,149,-190,5
183,36,-204,59
183,117,-192,8
183,72,-192,13
183,40,-200,43
183,13,-192,72
183,23,-184,8
183,17,-202,113
183,47,-216,72
183,113,-202,17
184,1,-183,1
184,7,-187,53
184,121,-197,11
184,77,-219,47
184,11,-197,121
184,53,-187,7
184,37,-185,5
184,61,-205,35
184,43,-189,13
184,19,-201,91
184,13,-189,43
184,35,-205,61
185,1,-184,1
185,11,-194,86
185,62,-186,3
185,86,-194,11
185,6,-186,31
185,43,-194,22
185,93,-186,2
185,22,-194,43
185,163,-196,7
185,29,-200,53
185,122,-210,21
185,53,-200,29
185,42,-210,61
185,58,-206,37
185,181,-208,13
185,37,-206,58
186,1,-185,1
186,75,-189,5
186,15,-189,25
186,125,-189,3
186,25,-189,15
186,5,-189,75
186,17,-187,11
186,43,-209,55
186,37,-197,31
186,145,-231,33
186,31,-197,37
186,55,-209,43
187,47,-94,1
187,13,-100,26
187,71,-96,2
187,26,-100,13
187,1,-186,1
187,53,-206,37
187,169,-200,8
187,37,-206,53
187,71,-192,8
187,13,-190,29
187,4,-188,47
187,29,-190,13
188,21,-63,1
188,7,-63,3
188,17,-65,5
188,19,-73,19
188,1,-187,1
188,27,-207,73
188,9,-195,85
188,7,-189,27
188,85,-195,9
188,73,-207,27
188,153,-195,5
188,61,-199,19
188,45,-195,17
188,31,-197,31
188,17,-195,45
188,19,-199,61
189,1,-188,1
189,21,-198,46
189,146,-210,15
189,46,-198,21
189,30,-210,73
189,23,-198,42
189,95,-190,2
189,42,-198,23
189,38,-190,5
189,7,-194,82
189,127,-192,3
189,82,-194,7
189,161,-198,6
189,41,-194,14
189,19,-190,10
189,14,-194,41
190,1,-189,1
190,31,-211,71
190,19,-205,83
190,181,-209,11
190,83,-205,19
190,71,-211,31
191,7,-13,1
191,3,-24,1
191,7,-26,4
191,4,-26,7
191,12,-48,1
191,33,-54,5
191,15,-54,11
191,3,-48,4
191,11,-54,15
191,5,-54,33
191,48,-96,1
191,60,-108,11
191,15,-102,23
191,61,-100,4
191,23,-102,15
191,11,-108,60
191,3,-96,16
191,64,-104,7
191,29,-98,5
191,55,-108,12
191,5,-98,29
191,7,-104,64
191,1,-190,1
191,11,-194,35
191,23,-204,60
191,61,-200,16
191,15,-204,92
191,21,-198,37
191,145,-196,4
191,37,-198,21
191,92,-204,15
191,16,-200,61
191,60,-204,23
191,35,-194,11
191,115,-204,12
191,7,-194,55
191,77,-194,5
191,55,-216,48
191,29,-196,20
191,28,-212,79
191,3,-192,64
191,79,-212,28
191,20,-196,29
191,48,-216,55
191,5,-194,77
191,55,-194,7
192,43,-65,1
192,13,-71,19
192,59,-69,3
192,19,-71,13
192,1,-191,1
192,73,-205,19
192,27,-207,59
192,91,-203,13
192,43,-195,9
192,11,-197,53
192,169,-203,7
192,53,-197,11
192,9,-195,43
192,13,-203,91
192,59,-207,27
192,19,-205,73
193,1,-192,1
193,17,-202,58
193,31,-216,79
193,157,-200,5
193,79,-216,31
193,58,-202,17
193,181,-210,10
193,43,-212,47
193,29,-202,34
193,97,-194,2
193,34,-202,29
193,47,-212,43
194,1,-193,1
194,23,-197,17
194,131,-229,29
194,65,-195,3
194,29,-229,131
194,17,-197,23
194,39,-195,5
194,47,-219,57
194,31,-199,19
194,13,-195,15
194,19,-199,31
194,57,-219,47
195,1,-4,1
195,4,-8,1
195,1,-14,1
195,11,-18,3
195,22,-26,1
195,11,-26,2
195,4,-28,1
195,3,-30,11
195,37,-50,1
195,11,-52,8
195,47,-54,3
195,8,-52,11
195,49,-98,1
195,39,-114,23
195,12,-108,47
195,23,-114,39
195,83,-102,3
195,32,-104,11
195,4,-100,37
195,11,-104,32
195,1,-194,1
195,39,-228,92
195,48,-216,47
195,23,-228,156
195,4,-196,49
195,156,-228,23
195,47,-216,48
195,92,-228,39
195,131,-198,3
195,13,-202,61
195,37,-200,16
195,11,-208,128
195,12,-204,83
195,128,-208,11
195,16,-200,37
195,61,-202,13
196,1,-195,1
196,79,-199,5
196,25,-211,65
196,13,-205,77
196,65,-231,59
196,17,-201,35
196,85,-201,7
196,11,-205,91
196,157,-255,43
196,91,-205,11
196,7,-201,85
196,35,-201,17
196,59,-231,65
196,77,-205,13
196,65,-211,25
196,5,-199,79
197,22,-66,1
197,29,-76,13
197,2,-66,11
197,13,-76,29
197,1,-196,1
197,9,-204,89
197,22,-198,9
197,89,-204,9
197,134,-218,17
197,46,-202,13
197,29,-228,117
197,26,-202,23
197,99,-198,2
197,79,-210,18
197,11,-198,18
197,18,-210,79
197,17,-218,134
197,23,-202,26
197,117,-228,29
197,13,-202,46
198,1,-197,1
198,35,-205,23
198,49,-233,79
198,133,-201,3
198,79,-233,49
198,23,-205,35
198,161,-205,5
198,57,-201,7
198,21,-201,19
198,193,-221,13
198,19,-201,21
198,7,-201,57
199,2,-4,1
199,1,-6,1
199,14,-16,1
199,2,-16,7
199,2,-20,1
199,25,-30,1
199,8,-32,7
199,8,-40,1
199,23,-44,4
199,50,-100,1
199,25,-110,23
199,25,-120,46
199,2,-100,25
199,46,-120,25
199,23,-110,25
199,1,-198,1
199,25,-220,92
199,49,-210,25
199,8,-200,25
199,25,-210,49
199,92,-220,25
199,127,-208,8
199,49,-238,89
199,97,-214,17
199,151,-204,4
199,17,-214,97
199,89,-238,49
200,1,-199,1
200,13,-203,31
200,19,-227,157
200,123,-219,17
200,39,-213,37
200,67,-201,3
200,37,-213,39
200,17,-219,123
200,157,-227,19
200,31,-203,13
201,45,-68,1
201,15,-68,3
201,5,-68,9
201,41,-78,10
201,19,-70,6
201,57,-70,2
201,6,-70,19
201,10,-78,41
201,9,-68,5
201,3,-68,15
201,1,-200,1
201,29,-214,50
201,37,-216,45
201,41,-234,90
201,25,-214,58
201,101,-202,2
201,58,-214,25
201,90,-234,41
201,45,-216,37
201,50,-214,29
201,191,-220,11
201,19,-208,43
201,61,-206,10
201,81,-204,5
201,38,-210,27
201,185,-216,9
201,27,-210,38
201,5,-204,81
201,10,-206,61
201,43,-208,19
202,1,-201,1
202,11,-205,37
202,121,-227,23
202,31,-215,47
202,29,-203,7
202,47,-215,31
202,23,-227,121
202,37,-205,11
203,19,-22,1
203,14,-24,3
203,33,-42,1
203,4,-44,19
203,3,-42,11
203,24,-48,7
203,51,-102,1
203,42,-120,25
203,25,-110,19
203,77,-104,2
203,19,-110,25
203,25,-120,42
203,61,-108,6
203,22,-104,7
203,14,-104,11
203,17,-102,3
203,11,-104,14
203,7,-104,22
203,1,-202,1
203,25,-210,33
203,25,-220,76
203,183,-216,8
203,76,-220,25
203,33,-210,25
203,4,-204,51
203,132,-252,43
203,100,-220,19
203,8,-208,77
203,19,-220,100
203,43,-252,132
203,17,-204,12
203,159,-246,31
203,7,-208,88
203,175,-240,24
203,88,-208,7
203,31,-246,159
203,3,-204,68
203,11,-208,56
203,37,-212,28
203,24,-216,61
203,28,-212,37
203,56,-208,11
204,1,-203,1
204,83,-221,23
204,5,-205,41
204,23,-221,83
204,157,-225,15
204,89,-227,29
204,137,-207,3
204,29,-227,89
205,1,-204,1
205,59,-208,7
205,49,-212,17
205,26,-226,91
205,13,-216,97
205,83,-230,34
205,14,-222,137
205,103,-206,2
205,137,-222,14
205,34,-230,83
205,97,-216,13
205,91,-226,26
205,17,-212,49
205,7,-208,59
206,23,-69,1
206,3,-71,31
206,33,-73,5
206,11,-73,15
206,45,-77,7
206,15,-73,11
206,5,-73,33
206,31,-71,3
206,1,-205,1
206,131,-237,27
206,83,-209,5
206,47,-223,41
206,25,-211,25
206,41,-223,47
206,5,-209,83
206,27,-237,131
206,181,-217,7
206,135,-219,11
206,35,-231,81
206,31,-213,27
206,9,-207,23
206,27,-213,31
206,81,-231,35
206,11,-219,135
207,13,-52,1
207,33,-54,2
207,22,-54,3
207,6,-54,11
207,52,-104,1
207,8,-108,33
207,13,-104,4
207,33,-108,8
207,79,-120,12
207,11,-108,24
207,88,-108,3
207,24,-108,11
207,1,-206,1
207,67,-218,19
207,121,-224,16
207,19,-218,67
207,157,-212,4
207,32,-216,33
207,13,-208,16
207,33,-216,32
207,199,-228,12
207,96,-216,11
207,39,-234,79
207,11,-216,96
207,139,-210,3
207,71,-264,96
207,29,-214,29
207,96,-264,71
208,1,-207,1
208,13,-215,65
208,169,-215,5
208,65,-215,13
208,71,-261,89
208,43,-239,83
208,11,-209,19
208,83,-239,43
209,1,-208,1
209,41,-218,26
209,6,-210,35
209,26,-218,41
209,70,-210,3
209,13,-218,82
209,105,-210,2
209,82,-218,13
209,42,-210,5
209,130,-250,37
209,7,-210,30
209,37,-250,130
209,14,-210,15
209,91,-224,19
209,10,-210,21
209,19,-224,91
210,47,-71,1
210,7,-73,17
210,17,-73,7
210,1,-209,1
210,7,-215,91
210,49,-215,13
210,9,-213,47
210,17,-219,63
210,61,-243,63
210,193,-225,9
210,63,-243,61
210,63,-219,17
210,47,-213,9
210,13,-215,49
210,91,-215,7
211,10,-27,1
211,5,-27,2
211,17,-31,4
211,2,-27,5
211,40,-54,1
211,5,-54,8
211,17,-62,16
211,8,-54,5
211,53,-106,1
211,32,-108,5
211,17,-114,29
211,19,-112,20
211,95,-112,4
211,20,-112,19
211,29,-114,17
211,5,-108,32
211,1,-210,1
211,145,-236,20
211,25,-214,17
211,41,-234,65
211,16,-224,95
211,65,-234,41
211,17,-214,25
211,20,-236,145
211,205,-234,13
211,80,-224,19
211,29,-228,68
211,85,-214,5
211,53,-212,4
211,5,-214,85
211,68,-228,29
211,19,-224,80
212,1,-211,1
212,61,-215,7
212,41,-219,21
212,3,-213,71
212,21,-219,41
212,7,-215,61
212,201,-231,11
212,133,-247,31
212,23,-221,47
212,33,-231,67
212,47,-221,23
212,31,-247,133
213,1,-212,1
213,13,-216,33
213,26,-226,59
213,107,-214,2
213,59,-226,26
213,33,-216,13
213,143,-216,3
213,39,-216,11
213,22,-238,133
213,181,-222,6
213,133,-238,22
213,11,-216,39
213,173,-220,5
213,34,-218,19
213,38,-218,17
213,199,-230,10
213,17,-218,38
213,19,-218,34
213,209,-238,14
213,53,-258,102
213,41,-244,89
213,187,-224,7
213,89,-244,41
213,102,-258,53
214,1,-213,1
214,145,-235,17
214,59,-219,11
214,67,-227,23
214,29,-229,61
214,5,-215,43
214,61,-229,29
214,23,-227,67
214,11,-219,59
214,17,-235,145
215,6,-36,1
215,3,-36,2
215,24,-72,1
215,43,-76,4
215,41,-80,8
215,3,-72,8
215,54,-108,1
215,18,-120,41
215,9,-114,43
215,27,-108,2
215,43,-114,9
215,41,-120,18
215,1,-214,1
215,43,-228,36
215,97,-222,9
215,163,-220,4
215,9,-222,97
215,36,-228,43
215,8,-216,27
215,103,-242,31
215,83,-234,27
215,137,-224,8
215,27,-234,83
215,31,-242,103
216,1,-215,1
216,5,-219,87
216,105,-231,17
216,21,-231,85
216,17,-231,105
216,87,-219,5
216,31,-217,7
216,51,-231,35
216,29,-219,15
216,145,-219,3
216,15,-219,29
216,35,-231,51
217,1,-216,1
217,11,-230,142
217,94,-222,7
217,133,-236,17
217,38,-258,131
217,23,-220,19
217,43,-228,31
217,14,-222,47
217,71,-230,22
217,109,-218,2
217,22,-230,71
217,47,-222,14
217,31,-228,43
217,19,-220,23
217,131,-258,38
217,17,-236,133
217,7,-222,94
217,142,-230,11
218,1,-217,1
218,23,-251,173
218,69,-255,65
218,3,-219,73
218,65,-255,69
218,173,-251,23
218,177,-225,5
218,101,-227,11
218,103,-229,13
218,15,-225,59
218,13,-229,103
218,11,-227,101
219,31,-38,1
219,35,-40,2
219,14,-40,5
219,10,-40,7
219,49,-74,1
219,4,-76,31
219,67,-78,3
219,35,-80,8
219,56,-88,11
219,56,-80,5
219,7,-74,7
219,23,-86,23
219,55,-110,1
219,45,-120,14
219,9,-114,31
219,5,-110,11
219,31,-114,9
219,14,-120,45
219,83,-112,2
219,7,-118,73
219,35,-120,18
219,63,-120,10
219,18,-120,35
219,73,-118,7
219,1,-218,1
219,31,-228,36
219,49,-222,9
219,4,-220,55
219,9,-222,49
219,36,-228,31
219,8,-224,83
219,67,-234,27
219,35,-240,72
219,197,-232,8
219,72,-240,35
219,27,-234,67
219,5,-220,44
219,56,-264,99
219,19,-246,171
219,20,-220,11
219,171,-246,19
219,99,-264,56
219,40,-240,63
219,152,-248,23
219,63,-222,7
219,135,-270,47
219,7,-222,63
219,23,-248,152
220,1,-219,1
220,19,-227,47
220,13,-221,17
220,47,-227,19
220,193,-231,7
220,23,-225,29
220,71,-261,71
220,29,-225,23
221,1,-220,1
221,5,-224,89
221,73,-236,25
221,31,-242,82
221,46,-274,145
221,106,-234,15
221,3,-222,74
221,15,-234,106
221,145,-274,46
221,82,-242,31
221,25,-236,73
221,89,-224,5
221,37,-222,6
221,30,-234,53
221,39,-228,23
221,41,-242,62
221,69,-228,13
221,10,-226,67
221,111,-222,2
221,67,-226,10
221,13,-228,69
221,62,-242,41
221,23,-228,39
221,53,-234,30
222,1,-221,1
222,87,-231,13
222,37,-243,69
222,17,-229,53
222,109,-239,19
222,39,-231,29
222,149,-225,3
222,29,-231,39
222,19,-239,109
222,53,-229,17
222,69,-243,37
222,13,-231,87
223,14,-56,1
223,7,-56,2
223,26,-60,5
223,10,-60,13
223,56,-112,1
223,71,-116,4
223,65,-120,8
223,7,-112,8
223,29,-132,44
223,104,-120,5
223,35,-140,52
223,13,-114,13
223,1,-222,1
223,71,-232,16
223,169,-228,4
223,16,-232,71
223,7,-224,32
223,65,-240,32
223,127,-252,28
223,32,-240,65
223,211,-242,11
223,149,-258,29
223,181,-230,5
223,29,-258,149
223,53,-246,53
223,13,-228,52
223,37,-234,37
223,52,-228,13
224,1,-15,1
224,7,-19,5
224,9,-45,1
224,11,-47,5
224,9,-51,17
224,5,-47,11
224,25,-75,1
224,17,-85,25
224,37,-81,7
224,31,-83,11
224,1,-223,1
224,7,-229,97
224,101,-231,9
224,37,-243,63
224,25,-225,9
224,63,-243,37
224,9,-231,101
224,97,-229,7
224,217,-247,13
224,31,-247,91
224,25,-245,103
224,11,-227,41
224,43,-239,43
224,41,-227,11
224,103,-245,25
224,91,-247,31
225,1,-224,1
225,101,-252,33
225,11,-230,62
225,151,-228,3
225,62,-230,11
225,33,-252,101
225,191,-234,6
225,31,-230,22
225,134,-250,23
225,113,-226,2
225,23,-250,134
225,22,-230,31
226,1,-225,1
226,91,-229,5
226,65,-239,25
226,35,-229,13
226,7,-229,65
226,73,-237,19
226,29,-257,133
226,43,-243,49
226,49,-243,43
226,133,-257,29
226,19,-237,73
226,65,-229,7
226,13,-229,35
226,25,-239,65
226,5,-229,91
227,43,-58,1
227,51,-60,2
227,34,-60,3
227,6,-60,17
227,57,-114,1
227,4,-116,43
227,111,-126,7
227,51,-120,8
227,3,-114,19
227,97,-132,12
227,21,-126,37
227,17,-118,17
227,1,-226,1
227,43,-232,16
227,57,-228,4
227,16,-232,43
227,28,-252,111
227,51,-240,32
227,199,-238,7
227,32,-240,51
227,12,-228,19
227,92,-244,23
227,76,-228,3
227,23,-244,92
227,148,-252,21
227,17,-236,68
227,84,-252,37
227,68,-236,17
228,15,-17,1
228,3,-17,5
228,5,-17,3
228,37,-47,1
228,17,-49,5
228,5,-49,17
228,51,-77,1
228,17,-77,3
228,11,-81,19
228,33,-95,25
228,19,-81,11
228,3,-77,17
228,1,-227,1
228,43,-237,27
228,11,-241,149
228,25,-235,37
228,99,-243,19
228,17,-231,27
228,209,-243,9
228,27,-231,17
228,19,-243,99
228,37,-235,25
228,149,-241,11
228,27,-237,43
229,1,-228,1
229,55,-260,71
229,106,-238,11
229,5,-230,46
229,11,-238,106
229,71,-260,55
229,23,-230,10
229,22,-238,53
229,43,-252,67
229,115,-230,2
229,67,-252,43
229,53,-238,22
230,1,-229,1
230,87,-243,19
230,17,-235,41
230,7,-231,33
230,41,-235,17
230,19,-243,87
230,11,-231,21
230,47,-263,89
230,57,-243,29
230,3,-231,77
230,29,-243,57
230,89,-263,47
231,58,-116,1
231,70,-132,15
231,25,-118,7
231,79,-128,10
231,6,-120,49
231,10,-128,79
231,7,-118,25
231,15,-132,70
231,98,-120,3
231,5,-118,35
231,21,-120,14
231,51,-126,13
231,29,-116,2
231,13,-126,51
231,14,-120,21
231,35,-118,5
231,1,-230,1
231,15,-234,31
231,28,-236,25
231,156,-252,17
231,24,-240,49
231,17,-252,156
231,25,-236,28
231,31,-234,15
231,175,-264,24
231,68,-252,39
231,100,-236,7
231,95,-266,47
231,175,-236,4
231,47,-266,95
231,7,-236,100
231,39,-252,68
231,221,-252,12
231,35,-236,20
231,56,-240,21
231,109,-242,13
231,8,-232,29
231,13,-242,109
231,21,-240,56
231,20,-236,35
231,147,-240,8
231,51,-252,52
231,56,-264,75
231,93,-234,5
231,155,-234,3
231,5,-234,93
231,75,-264,56
231,52,-252,51
232,1,-231,1
232,67,-263,59
232,37,-237,19
232,47,-259,73
232,19,-237,37
232,59,-263,67
233,26,-78,1
233,35,-80,3
233,9,-88,49
233,53,-90,10
233,49,-88,9
233,3,-80,35
233,21,-80,5
233,7,-80,15
233,31,-82,6
233,13,-78,2
233,6,-82,31
233,15,-80,7
233,1,-232,1
233,113,-248,17
233,155,-250,14
233,65,-260,53
233,14,-250,155
233,17,-248,113
233,217,-250,10
233,29,-256,101
233,35,-240,27
233,9,-234,26
233,27,-240,35
233,101,-256,29
233,45,-270,106
233,7,-236,67
233,109,-262,34
233,117,-234,2
233,34,-262,109
233,67,-236,7
233,13,-234,18
233,31,-246,54
233,58,-266,73
233,189,-240,5
233,73,-266,58
233,54,-246,31
234,1,-233,1
234,181,-277,31
234,35,-245,41
234,31,-277,181
234,55,-275,97
234,17,-253,143
234,157,-237,3
234,143,-253,17
234,47,-235,5
234,13,-241,73
234,205,-245,7
234,73,-241,13
234,221,-253,11
234,109,-267,39
234,179,-255,15
234,39,-267,109
235,59,-118,1
235,11,-130,73
235,13,-122,23
235,89,-120,2
235,23,-122,13
235,73,-130,11
235,1,-234,1
235,11,-238,43
235,52,-244,23
235,211,-248,8
235,23,-244,52
235,43,-238,11
235,89,-240,8
235,92,-244,13
235,73,-260,44
235,4,-236,59
235,44,-260,73
235,13,-244,92
236,1,-235,1
236,95,-239,5
236,19,-239,25
236,39,-267,103
236,33,-243,29
236,11,-241,65
236,55,-241,13
236,57,-255,43
236,15,-249,113
236,3,-237,79
236,113,-249,15
236,43,-255,57
236,13,-241,55
236,65,-241,11
236,29,-243,33
236,103,-267,39
236,25,-239,19
236,5,-239,95
237,53,-80,1
237,67,-82,2
237,31,-84,7
237,61,-98,14
237,1,-236,1
237,9,-240,53
237,217,-252,9
237,53,-240,9
237,119,-238,2
237,67,-246,18
237,229,-260,13
237,18,-246,67
237,34,-238,7
237,37,-250,46
237,31,-244,31
237,46,-250,37
237,17,-238,14
237,74,-250,23
237,153,-306,62
237,23,-250,74
238,1,-237,1
238,7,-243,103
238,19,-265,185
238,53,-253,37
238,35,-275,139
238,193,-245,5
238,139,-275,35
238,37,-253,53
238,185,-265,19
238,103,-243,7
239,19,-31,1
239,17,-33,3
239,15,-60,1
239,12,-66,17
239,4,-62,19
239,3,-60,5
239,19,-62,4
239,17,-66,12
239,60,-120,1
239,16,-124,19
239,11,-126,39
239,4,-120,15
239,39,-126,11
239,19,-124,16
239,12,-120,5
239,13,-126,33
239,48,-132,17
239,3,-120,20
239,17,-132,48
239,33,-126,13
239,1,-238,1
239,156,-252,11
239,44,-252,39
239,181,-244,4
239,39,-252,44
239,11,-252,156
239,139,-256,16
239,76,-284,79
239,51,-246,19
239,15,-240,16
239,19,-246,51
239,79,-284,76
239,5,-240,48
239,57,-246,17
239,187,-298,43
239,137,-260,20
239,43,-298,187
239,17,-246,57
239,143,-252,12
239,37,-242,13
239,33,-252,52
239,3,-240,80
239,52,-252,33
239,13,-242,37
240,1,-239,1
240,69,-243,7
240,77,-257,29
240,111,-249,11
240,47,-259,53
240,33,-249,37
240,107,-287,59
240,21,-243,23
240,161,-243,3
240,23,-243,21
240,59,-287,107
240,37,-249,33
240,53,-259,47
240,11,-249,111
240,29,-257,77
240,7,-243,69
241,2,-22,1
241,5,-24,5
241,1,-240,1
241,59,-258,38
241,35,-266,94
241,47,-266,70
241,19,-258,118
241,121,-242,2
241,118,-258,19
241,70,-266,47
241,94,-266,35
241,38,-258,59
241,235,-266,14
241,46,-274,95
241,10,-246,73
241,5,-244,97
241,190,-274,23
241,211,-252,7
241,23,-274,190
241,97,-244,5
241,73,-246,10
241,95,-274,46
242,3,-27,1
242,27,-81,1
242,9,-87,31
242,31,-87,9
242,1,-241,1
242,9,-249,109
242,109,-249,9
242,23,-271,167
242,47,-263,59
242,107,-275,41
242,167,-271,23
242,41,-275,107
242,59,-263,47
243,46,-62,1
243,23,-62,2
243,58,-66,3
243,29,-66,6
243,61,-122,1
243,8,-124,23
243,109,-128,4
243,23,-124,8
243,113,-130,5
243,24,-132,29
243,103,-126,3
243,29,-132,24
243,1,-242,1
243,32,-248,23
243,239,-270,15
243,23,-248,32
243,4,-244,61
243,32,-280,155
243,16,-256,109
243,155,-280,32
243,12,-252,103
243,151,-278,31
243,20,-260,113
243,31,-278,151
243,163,-246,3
243,69,-258,29
243,197,-250,5
243,29,-258,69
244,5,-35,1
244,17,-41,7
244,1,-243,1
244,43,-251,23
244,41,-259,49
244,73,-253,17
244,59,-271,61
244,13,-255,115
244,5,-245,49
244,115,-255,13
244,61,-271,59
244,17,-253,73
244,49,-259,41
244,23,-251,43
245,21,-24,1
245,7,-24,3
245,1,-244,1
245,121,-264,21
245,49,-282,102
245,57,-276,73
245,166,-290,37
245,61,-266,46
245,123,-246,2
245,46,-266,61
245,37,-290,166
245,73,-276,57
245,102,-282,49
245,21,-264,121
245,3,-246,82
245,106,-250,7
245,34,-262,67
245,79,-256,19
245,17,-248,29
245,14,-250,53
245,6,-246,41
245,53,-250,14
245,29,-248,17
245,19,-256,79
245,67,-262,34
245,7,-250,106
246,25,-29,1
246,5,-29,5
246,55,-83,1
246,5,-83,11
246,9,-87,25
246,31,-91,13
246,25,-87,9
246,11,-83,5
246,1,-245,1
246,11,-249,45
246,157,-295,43
246,117,-273,31
246,81,-261,25
246,151,-287,37
246,9,-249,55
246,99,-249,5
246,55,-271,61
246,13,-247,19
246,61,-271,55
246,5,-249,99
246,55,-249,9
246,37,-287,151
246,25,-261,81
246,31,-273,117
246,43,-295,157
246,45,-249,11
247,62,-124,1
247,7,-132,82
247,77,-148,22
247,11,-126,17
247,41,-132,14
247,2,-124,31
247,14,-132,41
247,17,-126,11
247,22,-148,77
247,82,-132,7
247,1,-246,1
247,7,-250,71
247,97,-282,49
247,44,-252,17
247,41,-264,56
247,8,-248,31
247,56,-264,41
247,17,-252,44
247,49,-282,97
247,71,-250,7
247,157,-256,8
247,77,-254,13
247,68,-252,11
247,107,-262,19
247,28,-268,101
247,187,-252,4
247,101,-268,28
247,19,-262,107
247,11,-252,68
247,13,-254,77
248,31,-37,1
248,23,-39,3
248,1,-247,1
248,31,-259,49
248,109,-287,49
248,69,-273,49
248,201,-255,5
248,49,-273,69
248,49,-287,109
248,49,-259,31
248,15,-255,67
248,147,-273,23
248,17,-269,167
248,13,-257,97
248,83,-249,3
248,97,-257,13
248,167,-269,17
248,23,-273,147
249,10,-50,1
249,5,-50,2
249,38,-54,3
249,19,-54,6
249,1,-248,1
249,50,-270,57
249,25,-260,61
249,50,-290,113
249,114,-270,25
249,125,-250,2
249,25,-270,114
249,113,-290,50
